,Unnamed: 0,Model,accuracy,confusion,f1,precision,recall,train_size
4,4,MLP Hybrid OLD,0.6354583527221964,"[[300.8  47.8  47.2  28.4  23.2]
 [ 41.2 299.   18.8  23.   21.2]
 [ 41.4  18.6 111.8  33.8  15.8]
 [ 92.   77.  134.8 435.2  53.6]
 [ 29.4  14.8  13.2   8.2 218.8]]",0.6113207363767085,0.6159250729381076,0.7220573968065036,200
5,5,MLP Hybrid OLD,0.6959696538643907,"[[357.   32.   55.   25.8  25.6]
 [ 49.4 346.4  41.2  36.2  41.8]
 [ 32.6  21.2 128.   34.   14.2]
 [ 33.8  36.4  80.6 414.2  22.4]
 [ 22.6  13.6  13.8   9.  222.2]]",0.674177237065349,0.6751388910195428,0.7222499805927225,240
6,6,MLP Hybrid OLD,0.7122281295311745,"[[332.6  28.8  45.   18.6  21.2]
 [ 39.2 343.2  24.6  22.   24.6]
 [ 40.2  11.  137.6  28.6  21.6]
 [ 49.   45.4  93.2 432.6  24.6]
 [ 26.   13.   12.6   6.2 227.6]]",0.6951840757359515,0.6931922632897948,0.7419663874239493,280
7,7,MLP Hybrid OLD,0.7363233119763429,"[[350.2  23.2  39.   16.4  14.2]
 [ 30.2 335.6  16.8  17.   19.4]
 [ 35.8  11.4 136.4  22.2  18.6]
 [ 44.2  47.2  97.8 437.   26.6]
 [ 16.8  14.6  16.2   7.4 234.8]]",0.718704971193208,0.7163125591316001,0.7490453637616452,320
8,8,MLP Hybrid OLD,0.7195575666163901,"[[402.2  77.2  93.6  66.   48.8]
 [ 14.2 304.6  13.2  16.4  15.4]
 [ 29.4  17.  138.   39.8  13.2]
 [ 10.6  12.4  46.6 362.    4. ]
 [  9.6  11.6  10.    8.8 224.4]]",0.7060704872315433,0.7020436661723403,0.7778356623783279,360
9,9,MLP Hybrid OLD,0.7468445356593124,"[[346.6  23.6  46.6  19.6  20.2]
 [ 28.8 351.6  23.8  22.8  27.2]
 [ 38.   12.2 133.6  32.4  13.4]
 [ 24.6  17.   68.6 400.   12.4]
 [ 18.8  11.2  21.8  10.4 223.8]]",0.726606946972875,0.7276173734500402,0.7732314306287302,400
10,10,MLP Hybrid OLD,0.7675222629649031,"[[366.8  36.   40.6  24.   15. ]
 [  7.4 313.2   8.8   9.   11.4]
 [ 39.4  21.6 161.6  47.6  17. ]
 [ 23.   22.8  68.  384.    9.2]
 [ 10.   14.6  10.4   8.  239.6]]",0.7580090562419441,0.7570750821390384,0.7855191082650954,440
11,11,MLP Hybrid OLD,0.7819154628143392,"[[342.2  20.   29.   13.   11.8]
 [ 16.2 327.4   9.6   9.8  11.8]
 [ 52.2  25.  180.8  58.4  21.6]
 [ 16.4  18.   57.4 377.6   7. ]
 [ 11.8   9.    5.8   3.8 233.4]]",0.7767679059650948,0.7751448731539964,0.7956170506341823,480
12,12,MLP Hybrid OLD,0.7609622744669218,"[[335.   19.2  28.2  11.4  14. ]
 [  9.4 294.8   6.    8.    7. ]
 [ 42.4  29.2 163.   55.   14.8]
 [ 22.2  28.8  62.  369.2  13. ]
 [ 21.4  18.6  15.4  11.2 229.8]]",0.7522075091899925,0.7536191140867778,0.7900180991248872,520
13,13,MLP Hybrid OLD,0.7765231973169369,"[[324.6  17.6  32.   18.8  11.8]
 [ 15.8 317.2   7.    9.6  10.8]
 [ 25.6  12.  147.6  40.6   7.4]
 [ 44.2  26.4  75.8 370.8  13.8]
 [ 11.2   8.2   6.    5.2 229. ]]",0.7681739841983976,0.7657949507562425,0.8077206254968488,560
14,14,MLP Hybrid OLD,0.8105202973127502,"[[340.4  14.   34.4  13.4   9.8]
 [ 14.8 324.   10.6  12.6   9.8]
 [ 24.8   7.4 149.   30.4   7. ]
 [ 17.4  19.4  56.4 369.    6.4]
 [ 12.4   9.4  11.   10.  235.2]]",0.7988878160223599,0.798537837448988,0.8127095383592913,600
15,15,MLP Hybrid OLD,0.8214160327677004,"[[324.4  14.4  24.6   9.2   6.6]
 [ 13.2 315.8   8.2  10.4  10. ]
 [ 37.6  13.2 164.8  33.2  10. ]
 [ 16.   13.8  51.4 366.8   5.4]
 [  9.6   7.8   5.6   5.  232. ]]",0.8136148268003741,0.813176474833855,0.8198878844411011,640
16,16,MLP Hybrid OLD,0.7905332534451768,"[[312.8  25.   34.4  11.2  10.8]
 [ 15.6 295.2  12.4   7.   10.4]
 [ 35.   13.  139.   38.6  13.2]
 [ 22.   18.6  59.4 356.8   8. ]
 [  5.6   4.8   2.6   2.  215.6]]",0.7800854954686693,0.7759377558858945,0.8275647571409814,680
17,17,MLP Hybrid OLD,0.8096992019643953,"[[293.2   6.4  25.6  10.    7.4]
 [ 15.4 308.4  12.   11.6  11.8]
 [ 43.8  12.8 159.   43.6   5. ]
 [  9.8   8.8  38.6 333.2   2.6]
 [ 18.4  10.8   7.2   8.4 225.2]]",0.8014378416111543,0.8062367538937174,0.8164020079699472,720
18,18,MLP Hybrid OLD,0.8332284455632472,"[[320.6  15.2  34.   13.2   8.8]
 [  9.2 297.8   8.8   7.4   6.8]
 [ 19.    7.2 134.8  22.6   5. ]
 [ 12.4  12.8  53.  348.2   2.8]
 [  8.6   7.6   5.6   5.  222.6]]",0.8206863304951459,0.8194075482783264,0.8354255032918827,760
19,19,MLP Hybrid OLD,0.8238863783085861,"[[302.2  10.4  23.    9.4   5.4]
 [ 12.6 294.8  12.8  12.2  13.6]
 [ 27.6   8.  144.8  36.    7.8]
 [  9.8  13.   46.2 324.4   4.2]
 [  7.4   6.4   3.    4.  210. ]]",0.8149229103127149,0.8141350652280976,0.8348597249454979,800
20,20,MLP Hybrid OLD,0.8165672630881378,"[[279.2  10.8  21.4  10.4   3.8]
 [ 11.  281.6  11.   11.    6.6]
 [ 36.   14.  149.6  38.4   9.2]
 [ 13.4   9.4  36.8 309.6   3. ]
 [ 11.2   8.2   5.    6.2 212.2]]",0.8106327047662842,0.8119754828741123,0.8234535877074423,840
21,21,MLP Hybrid OLD,0.8378488767869301,"[[291.   10.   27.4  10.2   6.4]
 [ 12.6 288.4  11.6  12.6  11.4]
 [ 20.6   6.4 138.   26.    6.6]
 [ 10.4   7.4  38.6 313.4   3.2]
 [  7.    4.8   2.2   2.8 200. ]]",0.8287558969872816,0.8267587828039089,0.8386778453432575,880
22,22,MLP Hybrid OLD,0.829111266620014,"[[279.   13.4  21.   10.8   8.8]
 [  6.8 266.6   4.6   6.    6.8]
 [ 33.   16.  153.6  44.8   7.6]
 [  8.    7.8  32.  290.2   2. ]
 [  6.2   5.2   1.4   2.  195.4]]",0.8262486587866039,0.8263034619068079,0.834984827319796,920
23,23,MLP Hybrid OLD,0.8408927285817136,"[[281.8  12.8  31.4  15.4  11. ]
 [  9.4 272.4   8.    8.4   8.4]
 [ 18.    4.2 131.6  26.8   2.8]
 [  8.6   5.   32.8 291.4   2.2]
 [  5.6   5.2   2.    3.  190.8]]",0.8332671158875582,0.8306879791910873,0.8426532708133498,960
24,24,MLP Hybrid OLD,0.8232765011119347,"[[2.644e+02 1.540e+01 3.140e+01 1.600e+01 1.180e+01]
 [7.600e+00 2.570e+02 3.400e+00 5.400e+00 8.800e+00]
 [3.100e+01 8.600e+00 1.330e+02 2.980e+01 8.200e+00]
 [9.200e+00 7.800e+00 3.320e+01 2.820e+02 3.800e+00]
 [3.200e+00 3.200e+00 2.000e-01 4.000e-01 1.742e+02]]",0.8179671726681846,0.8133178669201315,0.8388243283723931,1000
25,25,MLP Hybrid OLD,0.8394194041252865,"[[255.    8.2  19.8   9.6   5.2]
 [  7.2 251.6   5.6   6.8   7.2]
 [ 28.4   8.4 134.6  28.6   5.8]
 [  8.2   9.4  33.  278.4   1.8]
 [  6.8   5.    2.4   2.8 179.2]]",0.8338155225828942,0.8335332804321434,0.8402883662738849,1040
26,26,MLP Hybrid OLD,0.8267927501970055,"[[227.6   3.2  12.8   5.    2.2]
 [ 11.8 246.2   4.    6.6   6.6]
 [ 39.6   8.2 135.2  33.2   7. ]
 [ 13.2  12.2  36.4 266.2   4.6]
 [  5.6   4.4   2.    1.2 174. ]]",0.8237468213477328,0.8244874367310073,0.8406001618926565,1080
27,27,MLP Hybrid OLD,0.8288039056143205,"[[240.2   9.4  27.8  15.    6.4]
 [  9.8 236.4   7.4   7.    7.6]
 [ 18.    3.8 111.4  17.6   2.6]
 [ 14.6  10.6  37.  261.2   2.6]
 [  6.    4.4   1.8   1.  169.4]]",0.8225604454613282,0.8191625345713895,0.8423665824899151,1120
28,28,MLP Hybrid OLD,0.8306139613120269,"[[242.8   9.4  25.6  14.6   6. ]
 [  6.8 233.    6.2  10.4   7.8]
 [ 18.6   5.6 116.6  29.8   5. ]
 [  8.6   5.   27.8 232.6   1.4]
 [  5.    3.8   1.4   2.6 162.6]]",0.8241017511798624,0.8235493720878623,0.8368251618220779,1160
29,29,MLP Hybrid OLD,0.8424717145343777,"[[232.2   9.   22.8  12.2   4.8]
 [  7.6 220.2   5.6   5.4   6. ]
 [ 11.6   3.8 104.6  13.    2.2]
 [ 13.4   9.   34.2 249.2   2. ]
 [  7.8   6.    2.4   2.2 161.8]]",0.8343620493706284,0.8312032550586897,0.8491061468061799,1200
30,30,MLP Hybrid OLD,0.8461677186654644,"[[224.    4.8  16.6   6.    4.4]
 [  6.  217.2   4.2   3.8   7. ]
 [ 12.2   4.4  99.6  16.2   2.4]
 [ 16.    9.2  42.  245.6   5.4]
 [  4.6   4.2   0.6   0.6 152. ]]",0.8373154155401525,0.832757911193832,0.8584140657943811,1240
31,31,MLP Hybrid OLD,0.8492048643592142,"[[218.4   7.8  19.2   7.    5. ]
 [  4.2 205.6   3.6   4.4   5. ]
 [ 11.8   2.2  97.8  13.6   2.4]
 [ 10.6  10.2  34.4 234.8   1.4]
 [  7.4   6.2   1.6   3.2 151.2]]",0.8396024739299065,0.837380420166772,0.8520844886849921,1280
32,32,MLP Hybrid OLD,0.8472303206997085,"[[202.6   8.8  17.6   7.6   6.2]
 [  4.2 200.    3.2   3.    5. ]
 [ 19.2   4.4  98.6  14.4   3. ]
 [ 11.    7.   30.8 227.2   1. ]
 [  5.    4.4   0.6   0.8 143.4]]",0.8396221547575612,0.8384109785567816,0.8518584625862419,1320
33,33,MLP Hybrid OLD,0.8461071789686552,"[[200.6   8.2  23.4  10.2   4.6]
 [  4.  194.6   4.8   4.    5.8]
 [  7.    0.6  81.8   7.2   1.4]
 [ 14.2   7.   36.  221.6   2.4]
 [  5.4   4.6   0.8   0.6 138.2]]",0.8350091706132039,0.8288592836852484,0.8629524114865859,1360
34,34,MLP Hybrid OLD,0.8537407797681771,"[[192.8   8.2  17.    7.4   4.2]
 [  2.2 184.2   2.4   2.8   3.6]
 [ 12.8   6.   94.6  18.2   2.8]
 [  9.2   5.2  27.4 205.4   2.2]
 [  3.2   3.    0.6   0.4 133.2]]",0.8472212106668142,0.8453576985829174,0.8595943136327829,1400
35,35,MLP Hybrid OLD,0.8618261826182618,"[[183.    5.8  15.    7.    3.8]
 [  4.2 181.6   2.6   4.    4.8]
 [ 12.8   4.   93.8  16.2   2.6]
 [  7.2   5.   22.6 196.4   0.4]
 [  3.4   3.2   0.8   0.2 128.6]]",0.8553551282912194,0.8548749333689205,0.8613808832281388,1440
36,36,MLP Hybrid OLD,0.8559263521288838,"[[176.4   4.2  15.6   8.2   3.2]
 [  5.6 178.    7.2   9.    6.6]
 [  8.8   2.6  85.8  15.6   1.8]
 [  4.8   2.6  18.  181.4   0.4]
 [  4.8   3.2   2.4   0.6 122.2]]",0.8479221060439983,0.8477195433419737,0.8539116039194229,1480
37,37,MLP Hybrid OLD,0.8482509047044632,"[[166.    4.6  14.6   7.2   2.8]
 [  3.2 163.    2.2   2.6   3.2]
 [ 12.6   6.8  86.2  22.    5.8]
 [  7.6   3.2  20.  173.    1.2]
 [  2.6   3.4   0.    0.2 115. ]]",0.8445179089499725,0.8414413800503245,0.8611816171073503,1520
38,38,MLP Hybrid OLD,0.8560202788339671,"[[164.6   7.2  18.6  10.    5. ]
 [  2.6 157.4   2.6   3.6   4. ]
 [  7.4   3.4  78.   16.8   1.6]
 [  3.2   2.8  18.  164.    0.2]
 [  2.8   2.4   1.    0.4 111.4]]",0.8491442461624572,0.8486632905704911,0.8594838861268664,1560
39,39,MLP Hybrid OLD,0.8560747663551401,"[[145.6   3.4  11.2   4.8   2. ]
 [  4.4 155.6   3.2   3.4   3.6]
 [  9.2   3.6  78.4  20.4   3. ]
 [  8.2   1.2  19.4 155.8   0.4]
 [  3.4   1.8   0.8   0.4 105.8]]",0.8503950893320349,0.8501278393878572,0.8588065594817295,1600
40,40,MLP Hybrid OLD,0.8349788434414668,"[[137.2   4.4  14.8   7.6   4.8]
 [  2.  141.2   1.4   2.    2.6]
 [  5.6   1.6  58.8   7.    1.2]
 [ 10.8   6.2  30.8 158.2   2.6]
 [  6.8   2.2   1.8   0.8  96.6]]",0.8241670184710024,0.8215160065755095,0.8587132621027885,1640
41,41,MLP Hybrid OLD,0.8499252615844544,"[[136.6   6.6  14.    7.    4.4]
 [  1.2 128.2   1.    1.4   2. ]
 [  8.8   3.4  68.2  14.4   1.8]
 [  4.6   4.8  17.  143.8   1. ]
 [  3.6   2.    1.    0.4  91.8]]",0.8449074559395292,0.8432672455025146,0.8566601198753729,1680
42,42,MLP Hybrid OLD,0.8686804451510334,"[[125.4   3.2   9.8   4.4   2.6]
 [  2.2 125.2   1.8   2.2   2.2]
 [  7.2   3.   64.8   9.    1.4]
 [  4.8   3.2  18.  143.2   1.2]
 [  3.4   1.6   1.    0.4  87.8]]",0.8619479747773914,0.8606612603167235,0.8675931657009311,1720
43,43,MLP Hybrid OLD,0.869609507640068,"[[120.4   5.4  11.8   5.8   3.4]
 [  2.6 117.8   2.2   2.4   3.2]
 [  5.    1.4  61.8   9.2   1.4]
 [  2.6   2.   14.4 131.2   0.6]
 [  1.4   1.4   0.4   0.2  81. ]]",0.8637591186491601,0.8610254361378488,0.8724536976612626,1760
44,44,MLP Hybrid OLD,0.8528233151183973,"[[104.6   2.4   8.    3.    2.4]
 [  4.  113.6   2.2   3.4   3.6]
 [  8.8   2.4  56.4  12.    1.6]
 [  6.2   1.8  15.4 120.6   0.8]
 [  1.8   0.4   0.6   0.   73. ]]",0.8469151313175974,0.8460633776976918,0.8617670402507057,1800
45,45,MLP Hybrid OLD,0.8471512770137526,"[[ 95.6   2.2   5.2   2.4   2.4]
 [  3.6 105.    1.    2.2   3.4]
 [ 10.    2.4  51.6  11.4   3.4]
 [  4.4   3.   16.6 114.    2.4]
 [  1.4   0.2   0.2   0.   65. ]]",0.8399272845898921,0.8387379401831015,0.8577954924124438,1840
46,46,MLP Hybrid OLD,0.8635394456289978,"[[ 95.6   2.4  10.6   5.8   3.2]
 [  1.8  99.    1.2   1.8   2.4]
 [  3.    2.   41.    6.8   0.6]
 [  2.6   1.6  13.8 104.    0.4]
 [  1.6   0.8   1.2   0.4  65.4]]",0.852308895458193,0.8497510345144932,0.8695776354172347,1880
47,47,MLP Hybrid OLD,0.862937062937063,"[[85.   2.4  7.4  4.4  3.2]
 [ 1.6 88.   1.   1.4  2.8]
 [ 3.8  1.4 39.   3.8  1.2]
 [ 3.8  2.4 14.8 99.   1.4]
 [ 0.8  1.2  0.   0.  59.2]]",0.8530928023839696,0.8450953787032338,0.8718110849033364,1920
48,48,MLP Hybrid OLD,0.8586118251928021,"[[77.2  2.6  5.8  3.8  2.8]
 [ 1.4 79.2  0.4  0.8  2. ]
 [ 3.2  1.2 35.8  4.4  1.4]
 [ 4.2  2.4 14.4 90.   2.2]
 [ 1.   1.   0.   0.  51.8]]",0.8509287033776609,0.843082509183499,0.8690130038608757,1960
49,49,MLP Hybrid OLD,0.8613180515759312,"[[67.2  0.8  4.2  2.8  1.4]
 [ 1.4 71.4  1.2  1.   2. ]
 [ 3.2  1.2 32.2  2.6  1.4]
 [ 6.   3.4 13.  83.   1.8]
 [ 0.6  0.4  0.   0.  46.8]]",0.8541293090318011,0.8463636784954126,0.8736437396284541,2000
50,50,MLP Hybrid OLD,0.8737864077669902,"[[60.6  1.   4.2  2.8  1. ]
 [ 1.2 64.8  1.   0.6  1.4]
 [ 3.2  0.6 29.2  4.   1. ]
 [ 3.4  1.8 10.8 72.   0.2]
 [ 0.2  0.6  0.   0.  43.4]]",0.8662863260674172,0.8604893097080554,0.8840160527856875,2040
51,51,MLP Hybrid OLD,0.8684014869888476,"[[53.6  0.6  5.   3.2  1.2]
 [ 1.4 57.8  1.   1.2  1.2]
 [ 3.6  0.8 25.2  4.   0.4]
 [ 1.6  1.   7.4 60.6  0. ]
 [ 0.4  1.4  0.   0.  36.4]]",0.8586587736320593,0.8592063261942882,0.8726510578612434,2080
52,52,MLP Hybrid OLD,0.8768558951965065,"[[47.8  0.8  5.   3.2  0.8]
 [ 0.6 49.2  0.8  0.4  0.6]
 [ 1.   0.6 20.4  2.4  0.4]
 [ 2.2  0.8  7.  50.8  0.4]
 [ 0.2  0.8  0.2  0.  32.6]]",0.8657761767482078,0.8624492842279861,0.8861422194139393,2120
0,0,MLP Hybrid,0.5182330012992638,"[[148.6  18.8  27.8   9.   24. ]
 [ 43.8 284.4  15.6  11.   14. ]
 [ 45.6  12.   52.   20.    9. ]
 [237.8 162.4 228.6 516.6 115. ]
 [ 63.2  15.6  27.   12.2 195. ]]",0.4488659464245329,0.4917564124778186,0.6158734132501608,40
1,1,MLP Hybrid,0.6567650947553989,"[[323.4  30.8  61.4  17.4  23.8]
 [ 29.2 319.2  11.6   9.4  17.2]
 [ 46.2  17.6 100.   26.6   8.6]
 [ 85.4  96.6 136.6 487.2  41.2]
 [ 45.   20.8  35.8  17.6 260.4]]",0.624957019817896,0.6351447571103369,0.7076326791062785,80
2,2,MLP Hybrid,0.7227456258411845,"[[359.   32.2  53.8  23.2  19.2]
 [ 37.2 355.2  22.2  11.6  20.8]
 [ 44.8  13.2 132.6  20.2   8.6]
 [ 62.2  61.6 115.2 486.6  18.2]
 [ 19.8  12.6  13.8   7.6 277.6]]",0.7066884997877991,0.704298558217342,0.7450510900317762,120
3,3,MLP Hybrid,0.7638190954773869,"[[378.2  31.2  50.4  19.6  13.6]
 [ 37.4 374.   20.2  14.4  18.2]
 [ 46.6  17.8 161.2  25.6   6.6]
 [ 27.2  27.6  80.4 466.4   7.6]
 [ 24.   15.2  19.8  13.6 292.2]]",0.7461670709819735,0.7513871632203082,0.7689103859965313,160
4,4,MLP Hybrid,0.7616565844578874,"[[409.8  36.8  54.8  26.2  21.8]
 [ 22.4 358.   20.8   8.   26.6]
 [ 39.8  27.6 167.6  41.   24.4]
 [ 26.2  26.2  79.  451.    9.4]
 [  6.6   8.6   3.6   2.4 250.4]]",0.7452809854264417,0.7437117462286348,0.7849983297513528,200
5,5,MLP Hybrid,0.7794215267899478,"[[396.2  27.2  46.8  16.   14.6]
 [ 16.6 356.2  10.6   8.2   9.8]
 [ 39.8  19.2 160.4  40.2   9. ]
 [ 31.   35.6  92.8 449.4  11.2]
 [ 11.8  11.4   8.    5.4 281.6]]",0.7652187473828471,0.7658223304023238,0.7972868121567068,240
6,6,MLP Hybrid,0.8085065248912517,"[[391.6  18.6  35.   14.8   9. ]
 [ 22.6 383.   20.   14.2  15.8]
 [ 47.8  19.  193.8  51.6  11.6]
 [ 12.8  12.2  58.  423.2   2. ]
 [ 12.2   8.6   6.2   4.2 281.2]]",0.8011926628241699,0.8011194530376745,0.8068326434063009,280
7,7,MLP Hybrid,0.8059142434696895,"[[370.8  18.8  29.2  10.4   7.6]
 [  9.4 352.6   5.2   6.4   6.6]
 [ 66.4  28.6 209.8  56.2  14.8]
 [ 14.   19.6  54.6 419.    1.6]
 [ 16.6  12.4   7.4   8.  283. ]]",0.8013669191432164,0.8040050760452162,0.8077751419541743,320
8,8,MLP Hybrid,0.8122674710910005,"[[402.2  25.6  60.6  23.6  14.8]
 [ 11.8 366.4  15.6  12.2  13. ]
 [ 29.4  12.2 151.8  25.2   8. ]
 [ 14.8  10.6  67.8 427.6   2.4]
 [  7.8   8.    5.6   4.4 267.6]]",0.7954590893324235,0.7955336463801121,0.8192231551975933,360
9,9,MLP Hybrid,0.8096459722934839,"[[352.8  13.4  24.4   8.8   5.8]
 [ 23.4 362.4  19.8  10.4  13.8]
 [ 46.4  16.4 171.   35.8   9. ]
 [ 23.4  15.4  74.  426.6   3.2]
 [ 10.8   8.    5.2   3.6 265.2]]",0.7999686747139704,0.8002168282994532,0.8193202970091275,400
10,10,MLP Hybrid,0.8198009429020431,"[[381.6  27.6  49.6  22.2  16. ]
 [  8.2 352.8  10.2   7.6   8.6]
 [ 39.6  14.  173.4  40.4   9. ]
 [ 11.8   7.6  52.2 399.6   1. ]
 [  5.4   6.2   4.    2.8 257.6]]",0.8121166619121265,0.8097887221761806,0.8274602032981221,440
11,11,MLP Hybrid,0.8275013376136972,"[[362.4  14.   29.8  12.6   6.2]
 [  7.8 351.2   9.    7.6   6.6]
 [ 44.   12.6 175.8  43.4   8.2]
 [ 14.2  11.8  61.2 394.    1.4]
 [ 10.4   9.8   6.8   5.  263.2]]",0.8195099553396311,0.8210679506283027,0.8307203781141583,480
12,12,MLP Hybrid,0.8101694915254237,"[[318.    5.8  13.6   7.    2.8]
 [ 12.6 348.    7.4   8.6   7.6]
 [ 77.4  24.4 216.8  88.2  13. ]
 [  9.8   4.8  32.6 344.8   1. ]
 [ 12.6   7.6   4.2   6.2 254.2]]",0.8114272812573871,0.8184184257993777,0.8275151154046496,520
13,13,MLP Hybrid,0.8323085522638346,"[[342.4  11.6  26.4   8.8   5.2]
 [  7.8 332.6   5.8   4.4   6.6]
 [ 32.4   9.2 157.   20.8   5.2]
 [ 29.4  22.   75.  405.8   4.6]
 [  9.4   6.    4.2   5.2 251.2]]",0.8239395628258992,0.8203409721973772,0.8386694033440214,560
14,14,MLP Hybrid,0.8357918810748999,"[[356.4  18.4  42.6  18.6   8.4]
 [  7.4 330.6   7.4   7.    7.6]
 [ 29.    9.4 160.4  36.4   6. ]
 [ 10.2   9.6  47.6 369.4   1.2]
 [  6.8   6.2   3.4   4.  245. ]]",0.8271978609177862,0.8263711293539548,0.8387047607868157,600
15,15,MLP Hybrid,0.8428320655354009,"[[343.   12.2  34.2  14.4   5.6]
 [ 12.2 330.   11.2   7.    6. ]
 [ 23.6   6.4 151.   29.8   3.4]
 [ 13.2  10.   55.  369.2   1.8]
 [  8.8   6.4   3.2   4.2 247.2]]",0.8326205212093314,0.8319256429827081,0.8461882900198427,640
16,16,MLP Hybrid,0.8359496704613539,"[[330.6  11.4  32.4  11.    5.4]
 [ 13.8 315.8  13.    8.4   7.8]
 [ 19.2   5.6 131.2  13.6   2.8]
 [ 20.4  18.6  68.4 379.    3.4]
 [  7.    5.2   2.8   3.6 238.6]]",0.823383008369953,0.8199107660273537,0.8463957699220168,680
17,17,MLP Hybrid,0.8494782074892573,"[[326.2  12.6  28.   12.    5.2]
 [  8.  311.4   5.6   6.    4.2]
 [ 29.6   9.8 165.4  40.    5.8]
 [  8.8   8.2  41.4 344.8   0.8]
 [  8.    5.2   2.    4.  236. ]]",0.8436647968907588,0.8443643849777533,0.8462802814653969,720
18,18,MLP Hybrid,0.8511013215859032,"[[311.4   9.4  22.2   9.    4. ]
 [ 12.2 312.2   9.8   8.    6.6]
 [ 27.4   5.6 150.4  27.2   3.6]
 [ 11.2   8.   50.8 348.4   1.8]
 [  7.6   5.4   3.    3.8 230. ]]",0.8424718128958422,0.8420599848621564,0.8481720906102691,760
19,19,MLP Hybrid,0.8497094899935442,"[[306.4  10.2  22.2   9.4   4. ]
 [  6.  300.4   5.2   6.4   5.6]
 [ 30.2   9.2 152.2  34.8   4.4]
 [  9.2   7.   47.2 331.6   1.4]
 [  7.8   5.8   3.    3.8 225.6]]",0.8420876151204556,0.8429966688423199,0.8496580384226309,800
20,20,MLP Hybrid,0.8324718356527502,"[[291.4   6.8  20.8   7.    2.8]
 [  6.2 278.6   3.6   4.6   4. ]
 [ 22.8   7.4 143.8  38.2   3.6]
 [ 15.   20.4  48.2 320.    2. ]
 [ 15.4  10.8   7.4   5.8 222.4]]",0.8245505050615859,0.8268111822094297,0.8445138234642547,840
21,21,MLP Hybrid,0.8499659632402995,"[[299.4  11.   34.6  15.4   7.2]
 [  7.6 287.8   7.8   6.    5.8]
 [ 18.    5.4 131.6  21.    4.2]
 [  9.4   8.   42.4 320.8   1.4]
 [  7.2   4.8   1.4   1.8 209. ]]",0.8401331890392209,0.8372754324520189,0.8535642359454296,880
22,22,MLP Hybrid,0.8466060181945416,"[[279.4   6.2  19.4   7.8   4.6]
 [  5.2 278.6   4.    4.6   5. ]
 [ 29.2   7.8 151.2  41.2   5.4]
 [ 13.   11.2  36.4 297.2   2.2]
 [  6.2   5.2   1.6   3.  203.4]]",0.8426603106736984,0.8424336093538031,0.8512598018823129,920
23,23,MLP Hybrid,0.8465082793376529,"[[278.6   9.   24.2   8.8   4.8]
 [  3.  264.6   2.2   2.8   3.6]
 [ 18.4   6.2 123.4  21.4   3.6]
 [ 15.6  13.8  54.2 309.8   3.8]
 [  7.8   6.    1.8   2.2 199.4]]",0.8366995675198886,0.8343025906179479,0.8549800082893931,960
24,24,MLP Hybrid,0.8526315789473685,"[[260.    6.2  16.6   7.2   4.4]
 [ 11.2 269.6   4.4   6.8   6.6]
 [ 27.4   6.  139.2  25.6   5. ]
 [ 11.4   6.6  40.6 292.8   2.2]
 [  5.4   3.6   0.4   1.2 188.6]]",0.8468766898881446,0.8461835939020161,0.8533331972331089,1000
25,25,MLP Hybrid,0.8473644003055767,"[[263.8   7.2  26.   12.8   5.8]
 [  7.6 262.    4.8   7.    5.6]
 [ 23.8   5.6 134.8  39.8   3.2]
 [  3.8   3.6  28.2 264.8   0.8]
 [  6.6   4.2   1.6   1.8 183.8]]",0.8419308513328344,0.8435499015628334,0.8472148501416701,1040
26,26,MLP Hybrid,0.8595744680851063,"[[258.8   5.8  21.    9.6   4.2]
 [  6.6 254.2   5.    6.    5.6]
 [ 18.8   4.  127.6  25.2   4. ]
 [  8.    6.2  36.  270.6   1. ]
 [  5.6   4.    0.8   0.8 179.6]]",0.8529408448574645,0.852142482992136,0.8601364176692421,1080
27,27,MLP Hybrid,0.8595606183889342,"[[252.    6.6  24.6  10.2   4.4]
 [  4.8 242.6   4.4   5.6   4.6]
 [ 16.    4.8 121.4  20.2   2.8]
 [  8.2   5.6  34.  264.6   1. ]
 [  7.6   5.    1.    1.2 175.8]]",0.8521102933745948,0.8511764551251851,0.8585531704545343,1120
28,28,MLP Hybrid,0.8573591253153909,"[[239.2   5.8  18.    7.6   2.6]
 [  3.2 234.2   3.    3.2   4. ]
 [ 23.4   6.  121.2  23.8   4.6]
 [  9.8   7.2  35.  254.6   1.4]
 [  6.2   3.6   0.4   0.8 170.2]]",0.8518385302652737,0.8509505674576161,0.8590727613768815,1160
29,29,MLP Hybrid,0.8570931244560487,"[[233.6   6.2  17.4   7.6   3.4]
 [  5.6 225.8   3.8   4.    4.4]
 [ 19.8   5.  114.   21.2   4.6]
 [  9.    6.6  33.2 248.2   1.2]
 [  4.6   4.4   1.2   1.  163.2]]",0.8501655459700741,0.8491507611574048,0.8575295979961732,1200
30,30,MLP Hybrid,0.8613165013525699,"[[225.    5.4  18.4   7.4   3. ]
 [  6.2 222.6   3.2   3.8   6.6]
 [ 15.    2.8 102.   11.8   3.2]
 [ 11.8   5.8  38.8 248.4   1.2]
 [  4.8   3.2   0.6   0.8 157.2]]",0.8519039098229925,0.8485672223471459,0.8638691445259038,1240
